date,day_of_week,month,is_weekend,is_festival,festival_name,store_id,store_name,store_locality,sku_id,product_name,category,mrp,sell_price,discount_pct,shelf_life_days,is_perishable,base_demand,demand_multiplier,units_sold,stock_ordered,waste_units,revenue,waste_cost
2024-09-02,0,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,3,3,0,444.0,0.0
2024-09-03,1,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,4,4,0,703.0,0.0
2024-09-04,2,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,3,2,0,499.5,0.0
2024-09-05,3,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,3,2,0,444.0,0.0
2024-09-06,4,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,4,4,0,592.0,0.0
2024-09-07,5,9,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.82,4,3,0,740.0,0.0
2024-09-08,6,9,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,2.08,5,4,0,878.75,0.0
2024-09-09,0,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,3,3,0,499.5,0.0
2024-09-10,1,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,4,4,0,629.0,0.0
2024-09-11,2,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,3,0,471.75,0.0
2024-09-12,3,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,4,4,0,592.0,0.0
2024-09-13,4,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,3,3,0,527.25,0.0
2024-09-14,5,9,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.82,7,6,0,1036.0,0.0
2024-09-15,6,9,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,2.08,6,6,0,999.0,0.0
2024-09-16,0,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,3,0,471.75,0.0
2024-09-17,1,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,2,0,471.75,0.0
2024-09-18,2,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,4,4,0,592.0,0.0
2024-09-19,3,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,3,2,0,499.5,0.0
2024-09-20,4,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,3,3,0,527.25,0.0
2024-09-21,5,9,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.82,7,7,0,1100.75,0.0
2024-09-22,6,9,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,2.08,6,6,0,1110.0,0.0
2024-09-23,0,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,4,4,0,703.0,0.0
2024-09-24,1,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,5,5,0,878.75,0.0
2024-09-25,2,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,3,2,0,527.25,0.0
2024-09-26,3,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,3,2,0,555.0,0.0
2024-09-27,4,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,3,0,471.75,0.0
2024-09-28,5,9,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.82,4,3,0,592.0,0.0
2024-09-29,6,9,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,2.08,6,6,0,1054.5,0.0
2024-09-30,0,9,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,3,3,0,444.0,0.0
2024-10-01,1,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,3,0,471.75,0.0
2024-10-02,2,10,0,1,Gandhi Jayanti,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,2.34,6,5,0,943.5,0.0
2024-10-03,3,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,3,3,0,555.0,0.0
2024-10-04,4,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,4,4,0,629.0,0.0
2024-10-05,5,10,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.82,4,4,0,592.0,0.0
2024-10-06,6,10,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,2.08,7,7,0,1100.75,0.0
2024-10-07,0,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,4,3,0,740.0,0.0
2024-10-08,1,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,4,4,0,666.0,0.0
2024-10-09,2,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,3,3,0,527.25,0.0
2024-10-10,3,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,3,3,0,527.25,0.0
2024-10-11,4,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,3,0,471.75,0.0
2024-10-12,5,10,1,1,Navratri,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,2.34,7,7,0,1230.25,0.0
2024-10-13,6,10,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,2.08,4,4,0,703.0,0.0
2024-10-14,0,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,3,0,471.75,0.0
2024-10-15,1,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,4,4,0,592.0,0.0
2024-10-16,2,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,4,3,0,740.0,0.0
2024-10-17,3,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,3,3,0,555.0,0.0
2024-10-18,4,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,2,0,471.75,0.0
2024-10-19,5,10,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.82,6,6,0,1054.5,0.0
2024-10-20,6,10,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,2.08,4,4,0,592.0,0.0
2024-10-21,0,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,4,4,0,666.0,0.0
2024-10-22,1,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,4,4,0,592.0,0.0
2024-10-23,2,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,4,4,0,703.0,0.0
2024-10-24,3,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,3,3,0,527.25,0.0
2024-10-25,4,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,3,3,0,555.0,0.0
2024-10-26,5,10,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.82,5,5,0,740.0,0.0
2024-10-27,6,10,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,2.08,6,6,0,999.0,0.0
2024-10-28,0,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,4,4,0,740.0,0.0
2024-10-29,1,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,3,0,471.75,0.0
2024-10-30,2,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,4,3,0,666.0,0.0
2024-10-31,3,10,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,4,3,0,740.0,0.0
2024-11-01,4,11,0,1,Diwali,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,3.9,12,12,0,2109.0,0.0
2024-11-02,5,11,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.82,5,5,0,878.75,0.0
2024-11-03,6,11,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,2.08,6,5,0,1110.0,0.0
2024-11-04,0,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,2,1,0,333.0,0.0
2024-11-05,1,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,4,4,0,666.0,0.0
2024-11-06,2,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,4,4,0,703.0,0.0
2024-11-07,3,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,4,3,0,666.0,0.0
2024-11-08,4,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,4,4,0,703.0,0.0
2024-11-09,5,11,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.82,6,5,0,999.0,0.0
2024-11-10,6,11,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,2.08,7,7,0,1036.0,0.0
2024-11-11,0,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,3,3,0,499.5,0.0
2024-11-12,1,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,4,4,0,740.0,0.0
2024-11-13,2,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,4,4,0,740.0,0.0
2024-11-14,3,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,3,2,0,555.0,0.0
2024-11-15,4,11,0,1,Bhai Dooj,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,2.34,8,7,0,1406.0,0.0
2024-11-16,5,11,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.82,4,3,0,629.0,0.0
2024-11-17,6,11,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,2.08,5,5,0,832.5,0.0
2024-11-18,0,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,2,2,0,370.0,0.0
2024-11-19,1,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,2,0,471.75,0.0
2024-11-20,2,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,3,3,0,527.25,0.0
2024-11-21,3,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,3,2,0,444.0,0.0
2024-11-22,4,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,4,4,0,740.0,0.0
2024-11-23,5,11,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.82,6,6,0,888.0,0.0
2024-11-24,6,11,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,2.08,4,4,0,592.0,0.0
2024-11-25,0,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,3,3,0,499.5,0.0
2024-11-26,1,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,3,0,471.75,0.0
2024-11-27,2,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,3,0,471.75,0.0
2024-11-28,3,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,4,3,0,592.0,0.0
2024-11-29,4,11,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,3,3,0,527.25,0.0
2024-11-30,5,11,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.82,5,4,0,878.75,0.0
2024-12-01,6,12,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,2.08,6,6,0,888.0,0.0
2024-12-02,0,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,3,3,0,555.0,0.0
2024-12-03,1,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,4,4,0,629.0,0.0
2024-12-04,2,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,3,3,0,527.25,0.0
2024-12-05,3,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,3,3,0,499.5,0.0
2024-12-06,4,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,4,3,0,703.0,0.0
2024-12-07,5,12,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.82,5,5,0,786.25,0.0
2024-12-08,6,12,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,2.08,5,4,0,925.0,0.0
2024-12-09,0,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,3,2,0,527.25,0.0
2024-12-10,1,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,4,4,0,629.0,0.0
2024-12-11,2,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,4,4,0,740.0,0.0
2024-12-12,3,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,3,2,0,444.0,0.0
2024-12-13,4,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,3,2,0,444.0,0.0
2024-12-14,5,12,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.82,4,4,0,629.0,0.0
2024-12-15,6,12,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,2.08,4,3,0,592.0,0.0
2024-12-16,0,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,4,4,0,666.0,0.0
2024-12-17,1,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,4,3,0,703.0,0.0
2024-12-18,2,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,4,3,0,740.0,0.0
2024-12-19,3,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,3,3,0,471.75,0.0
2024-12-20,4,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.3,3,3,0,499.5,0.0
2024-12-21,5,12,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.82,4,4,0,740.0,0.0
2024-12-22,6,12,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,2.08,5,4,0,832.5,0.0
2024-12-23,0,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,185.0,0,365,0,3,1.3,3,2,0,555.0,0.0
2024-12-24,1,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,2,1,0,351.5,0.0
2024-12-25,2,12,0,1,Christmas,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,2.34,6,6,0,999.0,0.0
2024-12-26,3,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,175.75,5,365,0,3,1.3,3,3,0,527.25,0.0
2024-12-27,4,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,1.3,4,4,0,629.0,0.0
2024-12-28,5,12,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,166.5,10,365,0,3,1.82,5,5,0,832.5,0.0
2024-12-29,6,12,1,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,157.25,15,365,0,3,2.08,5,5,0,786.25,0.0
2024-12-30,0,12,0,0,none,MUM003,Powai,powai,SKU-81842,Saffola Gold Oil 1L,Packaged Foods,185,148.0,20,365,0,3,1.3,4,4,0,592.0,0.0
2024-01-01,0,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,11,10,0,1320.0,0.0
2024-01-02,1,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,11,10,0,1320.0,0.0
2024-01-03,2,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,14,14,0,1680.0,0.0
2024-01-04,3,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,14,14,0,1680.0,0.0
2024-01-05,4,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,102.0,15,365,0,11,1.3,13,12,0,1326.0,0.0
2024-01-06,5,1,1,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,114.0,5,365,0,11,1.82,24,26,0,2736.0,0.0
2024-01-07,6,1,1,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,2.08,25,27,0,3000.0,0.0
2024-01-08,0,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,16,15,0,1920.0,0.0
2024-01-09,1,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,13,13,0,1560.0,0.0
2024-01-10,2,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,102.0,15,365,0,11,1.3,15,14,0,1530.0,0.0
2024-01-11,3,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,12,12,0,1440.0,0.0
2024-01-12,4,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,102.0,15,365,0,11,1.3,12,11,0,1224.0,0.0
2024-01-13,5,1,1,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,114.0,5,365,0,11,1.82,21,20,0,2394.0,0.0
2024-01-14,6,1,1,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,114.0,5,365,0,11,2.08,19,19,0,2166.0,0.0
2024-01-15,0,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,114.0,5,365,0,11,1.3,12,12,0,1368.0,0.0
2024-01-16,1,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,114.0,5,365,0,11,1.3,15,14,0,1710.0,0.0
2024-01-17,2,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,102.0,15,365,0,11,1.3,12,12,0,1224.0,0.0
2024-01-18,3,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,102.0,15,365,0,11,1.3,16,16,0,1632.0,0.0
2024-01-19,4,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,13,12,0,1560.0,0.0
2024-01-20,5,1,1,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,96.0,20,365,0,11,1.82,19,18,0,1824.0,0.0
2024-01-21,6,1,1,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,108.0,10,365,0,11,2.08,23,22,0,2484.0,0.0
2024-01-22,0,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,14,13,0,1680.0,0.0
2024-01-23,1,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,108.0,10,365,0,11,1.3,14,14,0,1512.0,0.0
2024-01-24,2,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,12,11,0,1440.0,0.0
2024-01-25,3,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,8,8,0,960.0,0.0
2024-01-26,4,1,0,1,Republic Day,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,108.0,10,365,0,11,2.34,20,21,0,2160.0,0.0
2024-01-27,5,1,1,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,114.0,5,365,0,11,1.82,18,17,0,2052.0,0.0
2024-01-28,6,1,1,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,96.0,20,365,0,11,2.08,24,23,0,2304.0,0.0
2024-01-29,0,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,102.0,15,365,0,11,1.3,18,19,0,1836.0,0.0
2024-01-30,1,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,96.0,20,365,0,11,1.3,13,12,0,1248.0,0.0
2024-01-31,2,1,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,102.0,15,365,0,11,1.3,12,11,0,1224.0,0.0
2024-02-01,3,2,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,120.0,0,365,0,11,1.3,15,15,0,1800.0,0.0
2024-02-02,4,2,0,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,96.0,20,365,0,11,1.3,14,14,0,1344.0,0.0
2024-02-03,5,2,1,0,none,MUM003,Powai,powai,SKU-50914,Kissan Jam 500g,Packaged Foods,120,102.0,15,365,0,11,1.82,20,20,0,2040.0,0.0
